,timestamp,model,object_category,time taken [ms],success
259,2023-06-01 06:17:00,model2,cat3,407.14463722751594,True
260,2023-06-01 06:17:00,model2,cat3,405.21690272811253,False
261,2023-06-01 06:18:00,model1,cat5,188.30176414998587,False
262,2023-06-01 06:21:00,model1,cat3,223.91302206449578,True
263,2023-06-01 06:23:00,model1,cat5,185.79792132754113,True
264,2023-06-01 06:25:00,model2,cat5,114.33447459867267,True
265,2023-06-01 06:30:00,model1,cat1,62.19257459451396,True
266,2023-06-01 06:31:00,model3,cat4,15.645083757649228,False
267,2023-06-01 06:32:00,model2,cat2,124.02806493665817,True
268,2023-06-01 06:35:00,model1,cat1,63.594546648008105,True
269,2023-06-01 06:37:00,model3,cat2,73.08552065027352,True
270,2023-06-01 06:37:00,model3,cat3,268.5018014004934,False
271,2023-06-01 06:38:00,model1,cat5,188.0423969565077,True
272,2023-06-01 06:40:00,model2,cat4,5.1307328952656315,False
273,2023-06-01 06:40:00,model2,cat1,47.85767626999549,True
274,2023-06-01 06:40:00,model2,cat2,125.83553738418544,False
275,2023-06-01 06:42:00,model3,cat3,268.34864049730083,False
276,2023-06-01 06:42:00,model1,cat5,187.2604137264235,True
277,2023-06-01 06:44:00,model2,cat5,112.49515853196296,True
278,2023-06-01 06:49:00,model1,cat2,100.2147231544526,True
279,2023-06-01 06:49:00,model2,cat4,5.382913992403188,False
280,2023-06-01 06:50:00,model1,cat4,9.307568076355722,False
281,2023-06-01 06:51:00,model3,cat3,269.91048944876485,False
282,2023-06-01 06:53:00,model2,cat4,3.4594282881299385,False
283,2023-06-01 06:54:00,model2,cat5,111.53667188135768,True
284,2023-06-01 07:00:00,model2,cat5,111.29130648394543,True
285,2023-06-01 07:00:00,model1,cat5,186.6638939789477,True
286,2023-06-01 07:00:00,model3,cat4,14.963584825954845,False
287,2023-06-01 07:02:00,model1,cat4,9.709064633673073,False
288,2023-06-01 07:03:00,model3,cat5,151.23354567355094,True
289,2023-06-01 07:06:00,model1,cat5,186.79511999915647,True
290,2023-06-01 07:07:00,model3,cat1,36.69253521767305,True
291,2023-06-01 07:07:00,model1,cat1,62.971644965393295,True
292,2023-06-01 07:07:00,model3,cat4,13.686084810813952,False
293,2023-06-01 07:09:00,model3,cat5,148.30125151555956,True
294,2023-06-01 07:14:00,model3,cat2,74.86681044692861,True
295,2023-06-01 07:15:00,model1,cat5,187.4772522935391,True
296,2023-06-01 07:16:00,model1,cat5,187.042834650481,True
297,2023-06-01 07:17:00,model3,cat3,272.7304827096119,True
298,2023-06-01 07:18:00,model2,cat3,406.8743319602512,False
299,2023-06-01 07:18:00,model3,cat5,149.75318612251232,True
300,2023-06-01 07:18:00,model2,cat5,112.13888298611505,True
301,2023-06-01 07:20:00,model2,cat1,51.215204288910684,False
302,2023-06-01 07:23:00,model2,cat2,125.84168132217782,True
303,2023-06-01 07:26:00,model1,cat2,99.4203446109706,True
304,2023-06-01 07:26:00,model1,cat4,11.71785661828729,False
305,2023-06-01 07:27:00,model1,cat3,223.90671788928861,True
306,2023-06-01 07:29:00,model1,cat1,64.18786687077629,True
307,2023-06-01 07:29:00,model3,cat5,149.6713200989745,True
308,2023-06-01 07:31:00,model3,cat5,149.8230035629511,True
309,2023-06-01 07:32:00,model1,cat3,226.53924145565853,False
310,2023-06-01 07:32:00,model3,cat5,150.8771105231055,True
311,2023-06-01 07:35:00,model1,cat1,63.09325130277442,True
312,2023-06-01 07:37:00,model2,cat5,112.68123570429172,True
313,2023-06-01 07:38:00,model2,cat2,124.53850053699269,False
314,2023-06-01 07:40:00,model2,cat2,124.59024239705083,False
315,2023-06-01 07:44:00,model2,cat2,125.74943154062646,True
316,2023-06-01 07:45:00,model3,cat4,16.714954861900022,False
317,2023-06-01 07:47:00,model1,cat4,11.85470519336917,True
318,2023-06-01 07:49:00,model2,cat4,3.943708573531295,False
319,2023-06-01 07:49:00,model1,cat1,61.54483417987523,True
320,2023-06-01 07:49:00,model1,cat2,99.73262046855237,True
321,2023-06-01 07:52:00,model1,cat5,186.4055076433881,True
322,2023-06-01 07:54:00,model1,cat1,64.26390609630153,True
323,2023-06-01 07:54:00,model2,cat4,5.154820212035391,False
324,2023-06-01 07:55:00,model3,cat3,267.9543880404598,True
325,2023-06-01 07:58:00,model2,cat5,111.99672623726653,True
326,2023-06-01 07:58:00,model3,cat4,15.495368723760661,False
327,2023-06-01 07:59:00,model3,cat4,14.424991103589829,False
328,2023-06-01 08:01:00,model3,cat5,151.17147977784612,True
329,2023-06-01 08:01:00,model1,cat1,62.28411030796446,True
330,2023-06-01 08:02:00,model1,cat3,227.13479837098998,False
331,2023-06-01 08:02:00,model1,cat5,188.25284258618086,True
332,2023-06-01 08:05:00,model3,cat5,149.35437915125158,True
333,2023-06-01 08:06:00,model1,cat5,187.97149747491025,True
334,2023-06-01 08:06:00,model2,cat3,405.163720560194,False
335,2023-06-01 08:07:00,model1,cat3,225.41072660030946,False
336,2023-06-01 08:09:00,model1,cat3,224.93653058483898,True
337,2023-06-01 08:10:00,model2,cat3,404.0279453167158,True
338,2023-06-01 08:11:00,model2,cat5,110.80886017079254,True
339,2023-06-01 08:12:00,model1,cat2,98.8334856907687,True
340,2023-06-01 08:13:00,model1,cat1,61.14315949550623,True
341,2023-06-01 08:14:00,model1,cat4,11.488998960108956,False
342,2023-06-01 08:18:00,model1,cat5,187.7752784461663,True
343,2023-06-01 08:19:00,model3,cat4,14.761478420890526,True
344,2023-06-01 08:25:00,model3,cat2,74.6807370196879,True
345,2023-06-01 08:29:00,model2,cat3,404.7198500336189,False
346,2023-06-01 08:32:00,model3,cat1,36.86793436105644,True
347,2023-06-01 08:33:00,model3,cat4,13.081621781246199,False
348,2023-06-01 08:36:00,model2,cat2,125.57507614880308,True
349,2023-06-01 08:38:00,model2,cat5,113.1213280646374,True
350,2023-06-01 08:38:00,model2,cat5,111.10676926244662,True
351,2023-06-01 08:46:00,model3,cat2,74.8176528972304,True
352,2023-06-01 08:46:00,model1,cat2,98.13689682619687,True
353,2023-06-01 08:49:00,model3,cat4,14.81763714960211,False
354,2023-06-01 08:51:00,model2,cat4,5.003626460123779,False
355,2023-06-01 08:53:00,model1,cat1,63.48992588089012,False
356,2023-06-01 08:54:00,model3,cat1,37.848686065722674,True
357,2023-06-01 08:55:00,model1,cat4,9.459700443597155,True
358,2023-06-01 08:56:00,model3,cat2,75.62681861403607,False
359,2023-06-01 08:57:00,model1,cat3,226.19557088172033,False
360,2023-06-01 08:58:00,model1,cat3,224.70146054950175,True
361,2023-06-01 08:59:00,model3,cat3,270.7355946950697,False
362,2023-06-01 08:59:00,model1,cat2,100.4891351517036,True
363,2023-06-01 09:00:00,model1,cat1,63.74637667841172,True
364,2023-06-01 09:01:00,model2,cat2,125.90351799020046,True
365,2023-06-01 09:01:00,model2,cat1,49.22385142028697,False
366,2023-06-01 09:02:00,model3,cat4,14.406744199108577,True
367,2023-06-01 09:06:00,model2,cat5,112.67485660671046,True
368,2023-06-01 09:07:00,model2,cat3,405.18421005393975,False
369,2023-06-01 09:09:00,model2,cat3,403.6881001552724,False
370,2023-06-01 09:09:00,model1,cat1,64.0717115870223,True
371,2023-06-01 09:11:00,model3,cat4,15.38870386347579,False
372,2023-06-01 09:12:00,model1,cat3,224.2151818441567,True
373,2023-06-01 09:12:00,model1,cat2,98.42703125389211,True
374,2023-06-01 09:12:00,model3,cat4,14.513322648523662,False
375,2023-06-01 09:13:00,model1,cat3,225.00722806193858,False
376,2023-06-01 09:15:00,model2,cat3,404.8558488718328,True
377,2023-06-01 09:15:00,model3,cat5,149.58183333857406,True
378,2023-06-01 09:17:00,model1,cat5,188.20333161620954,True
379,2023-06-01 09:18:00,model3,cat4,15.793642567233324,False
380,2023-06-01 09:21:00,model2,cat5,111.23785672131487,True
381,2023-06-01 09:23:00,model3,cat4,14.421804210275601,False
382,2023-06-01 09:23:00,model3,cat3,269.72670409426024,True
383,2023-06-01 09:25:00,model2,cat3,406.58793020671396,True
384,2023-06-01 09:25:00,model1,cat5,188.5771834642714,True
385,2023-06-01 09:26:00,model2,cat1,50.0023279997549,True
386,2023-06-01 09:34:00,model1,cat3,224.15736011274402,True
387,2023-06-01 09:34:00,model1,cat1,62.117851528730505,True
388,2023-06-01 09:35:00,model2,cat2,125.53121821890443,False
389,2023-06-01 09:37:00,model1,cat3,224.02634889885212,False
390,2023-06-01 09:37:00,model1,cat3,224.52703767560783,False
391,2023-06-01 09:40:00,model1,cat3,226.33619718761798,False
392,2023-06-01 09:47:00,model2,cat4,6.074787525070539,False
393,2023-06-01 09:48:00,model1,cat1,63.81604554816315,True
394,2023-06-01 09:49:00,model3,cat5,149.97359742713243,True
395,2023-06-01 09:50:00,model2,cat4,5.649072283091501,False
396,2023-06-01 09:51:00,model2,cat4,5.996314323522628,False
397,2023-06-01 09:52:00,model3,cat4,14.838982537585897,False
398,2023-06-01 09:53:00,model1,cat2,101.15684144702765,False
399,2023-06-01 09:53:00,model1,cat2,100.6645661248756,False
400,2023-06-01 09:54:00,model2,cat4,2.098140724852899,False
401,2023-06-01 09:55:00,model2,cat5,111.73491743097838,True
402,2023-06-01 09:56:00,model1,cat1,62.474707080040766,True
403,2023-06-01 09:57:00,model1,cat2,100.59960969642097,True
404,2023-06-01 09:59:00,model2,cat3,404.23706838543006,True
405,2023-06-01 10:01:00,model3,cat4,15.178346755810939,False
406,2023-06-01 10:01:00,model2,cat5,112.83958886061636,True
407,2023-06-01 10:05:00,model2,cat4,3.6645626642613838,False
408,2023-06-01 10:05:00,model2,cat5,113.43537184021915,True
409,2023-06-01 10:06:00,model1,cat2,99.47144049581983,True
410,2023-06-01 10:06:00,model1,cat1,61.96563047744185,True
411,2023-06-01 10:06:00,model1,cat1,61.33994108367208,True
412,2023-06-01 10:10:00,model2,cat4,4.690108047693859,False
413,2023-06-01 10:17:00,model3,cat3,269.0411180653831,False
414,2023-06-01 10:18:00,model2,cat4,4.91476362469495,False
415,2023-06-01 10:23:00,model3,cat5,152.91712428906422,True
416,2023-06-01 10:26:00,model3,cat2,76.37701069280476,True
417,2023-06-01 10:27:00,model1,cat1,61.55293256649773,True
418,2023-06-01 10:28:00,model1,cat5,187.47286971324368,True
419,2023-06-01 10:28:00,model2,cat1,50.33805657344029,True
420,2023-06-01 10:31:00,model2,cat4,5.516940970608484,False
421,2023-06-01 10:31:00,model1,cat2,99.74997798563551,True
422,2023-06-01 10:36:00,model3,cat1,38.17697928924395,True
423,2023-06-01 10:36:00,model3,cat5,150.4297213505196,True
424,2023-06-01 10:36:00,model2,cat2,125.26253130672474,True
425,2023-06-01 10:42:00,model1,cat1,63.076619662400454,True
426,2023-06-01 10:44:00,model2,cat1,49.83140788030437,True
427,2023-06-01 10:44:00,model1,cat3,226.16531511712208,True
428,2023-06-01 10:45:00,model1,cat3,226.03360745106707,False
429,2023-06-01 10:47:00,model1,cat5,183.34378937939408,True
430,2023-06-01 10:48:00,model1,cat5,185.34439279055113,True
431,2023-06-01 10:48:00,model2,cat3,403.6316480079733,False
432,2023-06-01 10:49:00,model2,cat2,125.05931773836608,False
433,2023-06-01 10:50:00,model1,cat4,10.928809307262222,False
434,2023-06-01 10:51:00,model2,cat1,49.3351736677055,True
435,2023-06-01 10:53:00,model2,cat1,48.51363242887775,True
